user_id,age,gender,device_type,ad_category,previous_clicks,page_views,session_time,time_of_day,clicked
1528,47,Male,Mobile,Food,13,19,471,Night,0
1529,54,Male,Desktop,Electronics,3,11,580,Night,1
1530,46,Female,Mobile,Food,4,14,156,Night,0
1531,39,Female,Desktop,Electronics,0,16,505,Afternoon,0
1532,21,Female,Mobile,Fashion,0,10,495,Night,0
1533,37,Male,Mobile,Fashion,5,20,469,Afternoon,0
1534,49,Female,Mobile,Fashion,4,16,137,Afternoon,1
1535,53,Female,Mobile,Fashion,1,28,385,Afternoon,0
1536,21,Female,Tablet,Fashion,4,26,92,Afternoon,0
1537,44,Male,Mobile,Electronics,8,2,544,Morning,0
1538,34,Female,Tablet,Fashion,18,25,532,Morning,0
1539,29,Male,Desktop,Electronics,14,16,112,Night,0
1540,39,Female,Desktop,Fashion,12,14,528,Afternoon,0
1541,34,Male,Tablet,Electronics,11,21,371,Night,0
1542,27,Male,Desktop,Electronics,4,28,265,Night,0
1543,18,Male,Desktop,Electronics,1,18,256,Night,0
1544,39,Female,Mobile,Food,3,26,201,Night,0
1545,43,Female,Mobile,Electronics,17,6,544,Afternoon,0
1546,35,Male,Mobile,Electronics,9,7,323,Afternoon,1
1547,31,Female,Tablet,Fashion,12,13,285,Morning,1
1548,46,Male,Tablet,Electronics,11,2,382,Afternoon,0
1549,29,Male,Desktop,Electronics,1,15,453,Afternoon,0
1550,53,Female,Mobile,Travel,14,17,204,Night,0
1551,52,Female,Tablet,Food,13,13,267,Afternoon,1
1552,29,Female,Tablet,Travel,9,7,591,Night,0
1553,24,Male,Mobile,Fashion,7,1,369,Afternoon,1
1554,46,Male,Tablet,Food,14,3,557,Morning,0
1555,28,Female,Mobile,Food,12,20,117,Night,1
1556,50,Male,Desktop,Travel,7,18,33,Afternoon,0
1557,23,Female,Desktop,Food,13,7,474,Afternoon,0
1558,32,Male,Desktop,Travel,0,21,31,Night,0
1559,49,Female,Mobile,Electronics,12,17,511,Morning,0
1560,28,Female,Tablet,Travel,7,28,510,Morning,1
1561,40,Male,Desktop,Food,17,12,416,Afternoon,1
1562,43,Female,Desktop,Food,8,16,339,Afternoon,0
1563,51,Female,Desktop,Fashion,12,24,295,Afternoon,0
1564,51,Male,Tablet,Fashion,2,10,156,Night,1
1565,46,Female,Tablet,Fashion,17,23,393,Night,0
1566,21,Male,Mobile,Fashion,9,16,20,Night,0
1567,34,Female,Desktop,Food,4,20,285,Afternoon,0
1568,52,Male,Tablet,Fashion,5,18,577,Morning,0
1569,30,Female,Mobile,Travel,7,15,312,Night,1
1570,58,Female,Desktop,Electronics,6,23,213,Morning,0
1571,56,Female,Tablet,Food,17,11,354,Afternoon,0
1572,32,Female,Tablet,Fashion,13,18,275,Night,0
1573,46,Male,Mobile,Food,14,6,31,Night,0
1574,46,Male,Desktop,Fashion,9,1,545,Night,1
1575,28,Male,Desktop,Food,11,23,105,Afternoon,0
1576,49,Male,Tablet,Fashion,6,7,454,Afternoon,0
1577,19,Male,Desktop,Electronics,6,12,272,Afternoon,1
1578,31,Male,Mobile,Fashion,10,20,593,Morning,0
1579,37,Male,Tablet,Travel,12,4,392,Morning,0
1580,39,Female,Tablet,Food,14,10,559,Night,0
1581,28,Female,Mobile,Food,17,21,401,Night,0
1582,44,Female,Tablet,Travel,6,2,549,Afternoon,0
1583,20,Female,Desktop,Travel,5,9,101,Afternoon,0
1584,34,Male,Desktop,Electronics,10,10,575,Afternoon,0
1585,45,Male,Tablet,Food,7,20,168,Night,1
1586,46,Male,Mobile,Electronics,19,11,237,Afternoon,0
1587,38,Female,Mobile,Food,0,25,482,Morning,1
1588,33,Male,Desktop,Food,7,14,381,Morning,0
1589,54,Female,Mobile,Electronics,7,3,385,Night,1
1590,37,Male,Tablet,Food,18,25,562,Night,1
1591,23,Male,Tablet,Food,2,1,46,Morning,0
1592,36,Male,Desktop,Electronics,4,7,46,Afternoon,1
1593,22,Male,Desktop,Fashion,2,4,110,Night,0
1594,20,Female,Desktop,Electronics,14,7,552,Night,1
1595,18,Female,Mobile,Food,13,16,199,Night,1
1596,55,Male,Tablet,Travel,14,10,521,Morning,0
1597,32,Female,Tablet,Fashion,16,15,99,Night,0
1598,51,Male,Tablet,Travel,17,16,15,Morning,0
1599,52,Male,Desktop,Fashion,1,6,148,Morning,0
1600,42,Male,Tablet,Travel,11,4,104,Afternoon,0
1601,41,Male,Mobile,Fashion,15,4,395,Afternoon,0
1602,29,Female,Mobile,Electronics,3,24,132,Afternoon,0
1603,35,Male,Tablet,Fashion,1,23,294,Night,0
1604,32,Male,Desktop,Fashion,13,4,375,Morning,0
1605,33,Female,Tablet,Fashion,10,27,499,Night,0
1606,44,Male,Mobile,Food,12,22,334,Morning,0
1607,25,Female,Mobile,Travel,6,22,416,Night,1
1608,42,Male,Mobile,Electronics,9,17,528,Morning,1
1609,34,Male,Tablet,Travel,0,13,86,Afternoon,0
1610,46,Male,Mobile,Travel,3,2,243,Afternoon,1
1611,25,Male,Desktop,Electronics,17,20,595,Night,1
1612,32,Male,Tablet,Food,5,6,493,Morning,1
1613,44,Male,Tablet,Fashion,1,22,473,Afternoon,0
1614,24,Female,Mobile,Food,2,1,280,Morning,0
1615,20,Male,Mobile,Food,13,8,476,Night,0
1616,46,Female,Desktop,Fashion,7,18,478,Afternoon,0
1617,41,Female,Tablet,Travel,15,29,556,Night,0
1618,20,Male,Mobile,Fashion,18,21,279,Night,0
1619,37,Female,Desktop,Electronics,17,4,387,Morning,0
1620,32,Male,Mobile,Fashion,5,5,186,Night,0
1621,42,Female,Tablet,Travel,13,5,283,Night,0
1622,47,Male,Mobile,Food,2,15,36,Morning,1
1623,31,Female,Tablet,Food,15,10,585,Morning,1
1624,24,Female,Mobile,Fashion,0,8,69,Night,1
1625,34,Male,Tablet,Electronics,11,26,226,Afternoon,0
1626,37,Female,Desktop,Travel,13,7,279,Afternoon,1
1627,53,Male,Tablet,Food,18,12,125,Morning,0
1628,26,Male,Desktop,Fashion,18,25,254,Night,1
1629,55,Male,Tablet,Electronics,8,28,94,Afternoon,0
1630,39,Male,Desktop,Electronics,6,11,459,Morning,0
1631,19,Male,Mobile,Food,13,13,545,Morning,1
1632,41,Female,Tablet,Food,4,15,98,Morning,1
1633,25,Female,Mobile,Travel,17,17,558,Night,1
1634,28,Female,Desktop,Electronics,8,22,516,Morning,1
1635,30,Male,Tablet,Travel,6,22,417,Afternoon,0
1636,34,Female,Tablet,Electronics,8,18,280,Night,0
1637,25,Female,Mobile,Electronics,3,27,533,Afternoon,0
1638,38,Female,Tablet,Fashion,16,8,503,Afternoon,0
1639,35,Female,Tablet,Food,11,6,457,Afternoon,1
1640,47,Female,Mobile,Electronics,5,11,552,Night,1
1641,35,Male,Tablet,Travel,17,29,359,Afternoon,0
1642,48,Male,Mobile,Food,7,26,337,Morning,0
1643,55,Female,Mobile,Travel,14,9,295,Morning,0
1644,49,Male,Mobile,Food,2,26,44,Afternoon,1
1645,28,Male,Mobile,Food,1,5,542,Morning,0
1646,42,Female,Mobile,Electronics,8,7,497,Night,0
1647,50,Female,Desktop,Fashion,7,22,496,Night,0
1648,55,Male,Desktop,Electronics,3,27,154,Morning,0
1649,58,Female,Mobile,Food,1,15,533,Morning,1
1650,25,Male,Desktop,Electronics,13,21,155,Night,1
1651,28,Male,Desktop,Electronics,1,22,512,Afternoon,0
1652,39,Female,Tablet,Food,1,4,536,Night,0
1653,41,Male,Mobile,Food,6,19,281,Afternoon,1
1654,58,Male,Desktop,Electronics,11,13,543,Morning,1
1655,34,Male,Tablet,Electronics,5,1,104,Morning,0
1656,29,Female,Tablet,Electronics,17,1,456,Afternoon,0
1657,49,Female,Mobile,Travel,3,22,424,Afternoon,1
1658,32,Female,Mobile,Electronics,18,14,266,Night,0
1659,33,Female,Tablet,Travel,12,9,271,Afternoon,1
1660,39,Male,Mobile,Fashion,19,24,96,Morning,0
1661,45,Female,Mobile,Travel,1,12,445,Morning,0
1662,37,Female,Tablet,Electronics,7,18,579,Morning,0
1663,50,Female,Tablet,Fashion,18,9,117,Afternoon,1
1664,27,Female,Mobile,Travel,8,8,28,Afternoon,1
1665,57,Male,Desktop,Travel,3,14,374,Morning,0
1666,49,Male,Mobile,Food,15,28,388,Afternoon,0
1667,50,Male,Desktop,Fashion,18,9,169,Night,0
1668,19,Female,Tablet,Food,9,20,109,Night,1
1669,50,Female,Desktop,Fashion,5,25,274,Afternoon,1
1670,50,Male,Tablet,Travel,15,2,58,Afternoon,1
1671,58,Female,Mobile,Food,9,29,424,Morning,0
1672,30,Female,Mobile,Electronics,12,1,68,Afternoon,0
1673,47,Male,Tablet,Travel,8,13,192,Morning,0
1674,50,Male,Tablet,Fashion,6,25,456,Night,0
1675,30,Female,Tablet,Fashion,3,10,310,Afternoon,0
1676,43,Female,Mobile,Food,18,8,564,Night,1
1677,39,Female,Mobile,Food,3,7,363,Afternoon,0
1678,56,Male,Desktop,Fashion,18,29,222,Afternoon,0
1679,19,Male,Tablet,Travel,18,24,198,Morning,1
1680,55,Male,Desktop,Food,11,12,356,Morning,1
1681,56,Male,Mobile,Electronics,12,17,146,Afternoon,0
1682,43,Female,Desktop,Fashion,3,25,39,Afternoon,0
1683,32,Male,Desktop,Electronics,9,12,155,Morning,0
1684,51,Male,Mobile,Fashion,6,16,477,Night,0
1685,59,Female,Mobile,Electronics,4,10,512,Afternoon,1
1686,57,Female,Tablet,Travel,16,27,200,Morning,1
1687,28,Female,Desktop,Fashion,17,25,480,Afternoon,0
1688,20,Male,Mobile,Travel,10,12,354,Morning,1
1689,23,Female,Mobile,Food,14,11,10,Night,1
1690,26,Female,Desktop,Fashion,6,25,119,Afternoon,1
1691,23,Male,Mobile,Travel,17,29,73,Afternoon,1
1692,26,Male,Tablet,Electronics,5,14,62,Night,0
1693,56,Female,Tablet,Travel,17,22,271,Afternoon,0
1694,48,Male,Desktop,Fashion,15,20,538,Afternoon,0
1695,49,Female,Tablet,Travel,1,13,311,Afternoon,0
1696,58,Female,Mobile,Electronics,18,2,243,Morning,0
1697,29,Male,Mobile,Electronics,0,27,82,Morning,0
1698,25,Female,Mobile,Electronics,10,20,366,Afternoon,1
1699,25,Male,Mobile,Food,19,7,493,Night,0
1700,45,Male,Desktop,Fashion,4,1,15,Night,1
1701,37,Male,Tablet,Electronics,15,25,146,Afternoon,0
1702,24,Female,Tablet,Food,0,3,413,Morning,0
1703,28,Male,Mobile,Electronics,18,29,564,Morning,0
1704,37,Male,Desktop,Travel,13,29,579,Afternoon,0
1705,33,Female,Mobile,Fashion,2,20,215,Morning,0
1706,21,Female,Mobile,Travel,1,12,419,Morning,1
1707,23,Female,Desktop,Food,4,5,45,Night,0
1708,39,Female,Desktop,Travel,16,12,239,Afternoon,1
1709,43,Male,Mobile,Travel,17,29,236,Morning,0
1710,20,Male,Tablet,Electronics,0,3,271,Morning,0
1711,58,Male,Mobile,Travel,14,20,140,Morning,1
1712,59,Female,Tablet,Electronics,8,5,586,Afternoon,0
1713,31,Female,Tablet,Electronics,4,28,457,Afternoon,0
1714,28,Male,Desktop,Fashion,12,1,195,Morning,0
1715,35,Female,Desktop,Food,18,16,195,Night,0
1716,29,Female,Mobile,Food,9,9,283,Night,0
1717,40,Male,Tablet,Food,19,10,361,Afternoon,0
1718,29,Male,Tablet,Electronics,13,29,422,Night,0
1719,30,Female,Mobile,Food,11,10,160,Morning,0
1720,42,Female,Mobile,Electronics,10,13,393,Afternoon,1
1721,36,Female,Mobile,Fashion,6,16,45,Afternoon,0
1722,53,Male,Desktop,Food,16,20,335,Night,1
1723,25,Male,Mobile,Electronics,17,29,474,Afternoon,0
1724,46,Male,Mobile,Food,6,25,475,Night,1
1725,49,Male,Tablet,Food,19,4,104,Night,1
1726,35,Male,Mobile,Fashion,5,14,143,Morning,0
1727,23,Female,Tablet,Travel,10,17,171,Night,1
1728,35,Female,Tablet,Food,11,28,565,Night,0
1729,36,Female,Desktop,Fashion,15,5,309,Afternoon,0
1730,39,Male,Mobile,Food,18,13,365,Morning,0
1731,54,Male,Mobile,Food,18,25,249,Morning,1
1732,49,Male,Tablet,Food,10,3,573,Night,1
1733,58,Female,Desktop,Food,15,5,595,Afternoon,0
1734,20,Male,Desktop,Travel,11,16,176,Afternoon,0
1735,45,Male,Mobile,Travel,7,19,149,Afternoon,0
1736,27,Female,Tablet,Food,2,28,148,Morning,0
1737,52,Male,Mobile,Food,1,19,244,Morning,0
1738,46,Female,Mobile,Fashion,5,17,12,Night,0
1739,32,Male,Mobile,Fashion,15,18,265,Night,0
1740,50,Male,Mobile,Electronics,19,18,380,Afternoon,1
1741,24,Female,Tablet,Travel,14,25,287,Night,0
1742,29,Female,Desktop,Food,13,23,525,Afternoon,1
1743,47,Female,Mobile,Travel,1,8,221,Morning,0
1744,38,Female,Mobile,Fashion,19,18,225,Night,1
1745,48,Female,Mobile,Travel,17,9,279,Afternoon,0
1746,41,Female,Mobile,Travel,13,29,485,Morning,0
1747,37,Male,Desktop,Food,17,19,537,Afternoon,1
1748,54,Male,Desktop,Food,1,10,73,Night,1
1749,21,Female,Desktop,Fashion,0,29,469,Afternoon,0
1750,45,Male,Desktop,Food,19,2,25,Morning,0
1751,37,Female,Mobile,Fashion,1,28,573,Night,0
1752,41,Male,Tablet,Fashion,8,17,28,Morning,0
1753,49,Female,Desktop,Electronics,8,25,334,Night,0
1754,58,Male,Desktop,Electronics,15,24,102,Afternoon,0
1755,53,Male,Mobile,Electronics,10,13,26,Morning,0
1756,51,Male,Mobile,Travel,5,28,497,Morning,0
1757,53,Male,Mobile,Electronics,11,11,103,Afternoon,0
1758,19,Male,Mobile,Food,2,16,19,Morning,1
1759,32,Female,Tablet,Food,11,20,537,Morning,0
1760,51,Female,Tablet,Electronics,0,7,498,Morning,0
1761,53,Female,Desktop,Travel,8,28,153,Morning,0
1762,23,Male,Tablet,Fashion,19,3,563,Afternoon,0
1763,56,Female,Desktop,Travel,5,16,524,Morning,0
1764,59,Male,Desktop,Travel,10,19,479,Morning,0
1765,29,Male,Tablet,Fashion,2,20,386,Morning,1
1766,20,Male,Desktop,Fashion,3,16,503,Night,1
1767,35,Female,Mobile,Fashion,9,2,493,Night,1
1768,57,Male,Desktop,Food,18,14,461,Afternoon,0
1769,38,Female,Mobile,Fashion,5,26,545,Afternoon,0
1770,32,Female,Tablet,Fashion,0,20,84,Afternoon,1
1771,50,Male,Tablet,Travel,7,10,49,Morning,0
1772,52,Male,Desktop,Travel,7,19,311,Night,0
1773,43,Female,Mobile,Electronics,5,24,561,Night,0
1774,25,Female,Desktop,Travel,16,11,71,Afternoon,1
1775,53,Female,Tablet,Fashion,18,18,512,Night,0
1776,47,Female,Desktop,Food,0,11,254,Afternoon,0
1777,40,Female,Desktop,Travel,14,9,27,Morning,1
1778,59,Female,Mobile,Travel,12,19,407,Night,1
1779,31,Male,Tablet,Fashion,2,20,198,Morning,0
1780,31,Female,Desktop,Travel,1,29,113,Morning,1
1781,19,Female,Mobile,Travel,2,10,353,Night,0
1782,54,Female,Desktop,Fashion,8,26,380,Afternoon,1
1783,22,Female,Mobile,Travel,15,3,42,Night,0
1784,55,Male,Mobile,Food,12,3,383,Morning,0
1785,58,Male,Desktop,Electronics,18,24,187,Afternoon,1
1786,31,Female,Tablet,Travel,17,8,21,Morning,0
1787,56,Female,Tablet,Food,11,29,465,Afternoon,0
1788,42,Female,Mobile,Travel,11,29,258,Night,0
1789,37,Male,Tablet,Electronics,0,6,457,Morning,1
1790,19,Male,Mobile,Fashion,19,20,579,Afternoon,0
1791,56,Male,Tablet,Electronics,7,1,13,Afternoon,0
1792,23,Male,Desktop,Travel,16,20,245,Night,0
1793,34,Male,Tablet,Electronics,19,24,182,Afternoon,0
1794,42,Male,Mobile,Electronics,6,6,331,Afternoon,1
1795,45,Female,Mobile,Fashion,8,2,380,Morning,1
1796,19,Male,Tablet,Travel,16,19,557,Night,1
1797,52,Male,Desktop,Electronics,9,28,305,Night,1
1798,54,Female,Mobile,Electronics,3,7,409,Morning,1
1799,22,Male,Mobile,Fashion,6,11,67,Morning,0
1800,18,Female,Mobile,Food,6,11,539,Morning,0
1801,57,Male,Mobile,Travel,7,4,557,Afternoon,0
1802,29,Female,Mobile,Food,7,20,417,Night,0
1803,53,Female,Desktop,Food,15,16,522,Night,0
1804,40,Female,Tablet,Fashion,11,5,73,Night,0
1805,48,Female,Desktop,Fashion,14,24,583,Afternoon,1
1806,28,Female,Desktop,Travel,7,7,429,Night,0
1807,27,Male,Mobile,Food,8,25,155,Night,0
1808,20,Male,Desktop,Electronics,2,16,281,Night,0
1809,31,Female,Mobile,Food,15,15,26,Night,0
1810,33,Female,Desktop,Fashion,14,5,107,Morning,0
1811,27,Female,Mobile,Electronics,3,1,461,Afternoon,0
1812,46,Male,Mobile,Electronics,19,20,252,Night,0
1813,27,Female,Desktop,Fashion,15,22,488,Night,1
1814,29,Female,Desktop,Electronics,9,22,210,Night,1
1815,47,Female,Tablet,Food,10,9,482,Night,0
1816,58,Female,Tablet,Fashion,4,26,188,Night,0
1817,18,Male,Tablet,Travel,10,29,517,Morning,1
1818,22,Female,Desktop,Fashion,12,21,462,Morning,0
1819,37,Female,Desktop,Travel,14,5,279,Afternoon,0
1820,25,Male,Mobile,Travel,5,22,243,Afternoon,0
1821,29,Female,Tablet,Fashion,15,27,495,Night,1
1822,18,Female,Mobile,Fashion,14,6,587,Night,1
1823,37,Male,Mobile,Travel,10,3,347,Morning,1
1824,45,Male,Mobile,Travel,19,6,457,Afternoon,0
1825,54,Male,Mobile,Electronics,1,8,593,Night,0
1826,54,Female,Tablet,Fashion,1,28,366,Night,0
1827,29,Female,Mobile,Fashion,11,6,58,Night,1
1828,54,Male,Desktop,Electronics,15,16,505,Afternoon,0
1829,45,Male,Desktop,Fashion,18,28,355,Morning,0
1830,32,Male,Desktop,Electronics,1,16,302,Morning,0
1831,23,Female,Tablet,Electronics,16,27,159,Night,1
1832,37,Female,Mobile,Fashion,13,21,591,Night,0
1833,31,Male,Tablet,Food,15,3,554,Night,1
1834,19,Female,Mobile,Travel,4,17,269,Night,0
1835,26,Male,Tablet,Fashion,9,21,331,Night,0
1836,54,Female,Tablet,Food,16,6,86,Afternoon,0
1837,37,Female,Mobile,Electronics,12,6,119,Morning,0
1838,43,Female,Tablet,Food,15,22,556,Afternoon,0
1839,46,Female,Mobile,Fashion,8,19,432,Afternoon,1
1840,18,Male,Desktop,Fashion,3,20,403,Night,0
1841,52,Female,Desktop,Food,15,15,244,Afternoon,0
1842,23,Female,Desktop,Fashion,10,19,339,Morning,1
1843,54,Male,Tablet,Travel,6,2,334,Night,0
1844,22,Female,Desktop,Food,16,8,160,Morning,0
1845,50,Male,Mobile,Electronics,12,7,555,Afternoon,0
1846,31,Male,Desktop,Food,3,27,41,Night,0
1847,29,Female,Desktop,Food,13,8,281,Morning,0
1848,59,Female,Tablet,Food,9,13,377,Morning,0
1849,37,Male,Mobile,Food,9,22,501,Night,0
1850,41,Male,Tablet,Electronics,9,27,325,Morning,1
1851,51,Male,Tablet,Electronics,11,15,599,Night,0
1852,42,Female,Mobile,Electronics,1,12,597,Night,0
1853,46,Male,Tablet,Food,8,15,581,Afternoon,1
1854,56,Male,Mobile,Travel,4,14,377,Morning,0
1855,48,Male,Desktop,Travel,7,7,89,Night,0
1856,40,Female,Mobile,Electronics,13,17,181,Afternoon,0
1857,55,Male,Mobile,Travel,6,26,267,Afternoon,1
1858,37,Female,Mobile,Travel,6,5,288,Night,0
1859,40,Female,Tablet,Travel,8,20,513,Night,1
1860,33,Male,Mobile,Travel,2,10,567,Morning,1
1861,59,Female,Mobile,Travel,13,19,500,Morning,0
1862,25,Male,Mobile,Fashion,16,18,594,Morning,1
1863,38,Female,Desktop,Electronics,17,25,575,Night,0
1864,18,Female,Mobile,Food,11,24,346,Afternoon,0
1865,25,Male,Tablet,Travel,13,10,530,Afternoon,0
1866,46,Male,Mobile,Fashion,12,2,335,Night,0
1867,49,Male,Mobile,Food,13,6,181,Morning,1
1868,55,Female,Desktop,Fashion,8,3,93,Afternoon,0
1869,22,Female,Mobile,Travel,18,19,533,Afternoon,0
1870,39,Male,Tablet,Travel,1,5,490,Morning,1
1871,51,Male,Mobile,Travel,10,7,553,Afternoon,1
1872,18,Female,Tablet,Travel,16,7,427,Morning,1
1873,43,Female,Desktop,Food,1,27,348,Afternoon,1
1874,27,Female,Mobile,Food,18,10,329,Afternoon,0
1875,47,Male,Desktop,Fashion,6,1,313,Afternoon,0
1876,35,Female,Mobile,Electronics,17,11,281,Morning,0
1877,34,Male,Tablet,Travel,12,23,123,Afternoon,0
1878,43,Female,Desktop,Fashion,4,7,416,Afternoon,0
1879,25,Female,Mobile,Fashion,17,6,35,Afternoon,1
1880,57,Male,Tablet,Fashion,15,6,246,Night,1
1881,29,Male,Desktop,Travel,14,13,319,Afternoon,0
1882,44,Male,Mobile,Travel,7,16,242,Afternoon,1
1883,25,Female,Desktop,Fashion,14,13,558,Morning,0
1884,42,Female,Mobile,Travel,0,2,274,Morning,0
1885,21,Female,Tablet,Fashion,16,19,22,Night,1
1886,50,Male,Tablet,Food,14,19,505,Morning,0
1887,18,Female,Desktop,Travel,13,29,325,Morning,1
1888,36,Male,Desktop,Food,13,19,393,Morning,0
1889,48,Male,Mobile,Electronics,9,18,325,Night,1
1890,33,Male,Tablet,Travel,1,25,265,Night,0
1891,31,Female,Mobile,Electronics,5,6,450,Afternoon,0
1892,22,Female,Tablet,Fashion,16,2,124,Afternoon,0
1893,58,Male,Desktop,Travel,4,19,308,Morning,0
1894,43,Female,Mobile,Travel,4,26,133,Afternoon,0
1895,45,Male,Mobile,Travel,14,6,265,Afternoon,0
1896,19,Male,Tablet,Electronics,14,20,56,Night,1
1897,23,Female,Tablet,Electronics,19,23,472,Night,1
1898,26,Male,Tablet,Fashion,10,22,359,Afternoon,0
1899,50,Male,Desktop,Food,4,15,132,Afternoon,0
1900,58,Female,Mobile,Food,0,6,40,Afternoon,1
1901,42,Male,Tablet,Electronics,10,28,64,Morning,0
1902,30,Male,Desktop,Travel,10,3,162,Night,0
1903,26,Male,Tablet,Food,5,11,465,Afternoon,0
1904,30,Male,Mobile,Food,7,8,295,Afternoon,0
1905,48,Male,Tablet,Electronics,1,25,45,Morning,0
1906,58,Male,Mobile,Fashion,14,22,265,Night,0
1907,28,Male,Desktop,Electronics,8,18,187,Morning,0
1908,21,Female,Desktop,Electronics,14,17,557,Morning,0
1909,51,Female,Tablet,Travel,7,19,263,Afternoon,0
1910,55,Male,Mobile,Electronics,15,19,517,Morning,0
1911,21,Male,Mobile,Travel,13,24,30,Morning,1
1912,55,Female,Mobile,Fashion,14,21,84,Afternoon,1
1913,36,Female,Tablet,Travel,19,17,469,Night,0
1914,23,Female,Mobile,Fashion,12,27,187,Afternoon,0
1915,51,Female,Mobile,Fashion,8,4,391,Night,0
1916,35,Female,Mobile,Fashion,0,7,46,Morning,0
1917,30,Male,Mobile,Electronics,5,5,129,Morning,1
1918,58,Female,Tablet,Travel,7,26,10,Afternoon,0
1919,40,Female,Tablet,Food,19,29,320,Afternoon,0
1920,36,Female,Mobile,Electronics,17,16,217,Afternoon,0
1921,28,Male,Mobile,Fashion,17,6,163,Morning,1
1922,18,Male,Desktop,Food,16,14,324,Morning,0
1923,41,Male,Desktop,Electronics,15,26,316,Night,0
1924,24,Male,Mobile,Food,12,20,513,Afternoon,0
1925,42,Male,Mobile,Fashion,3,2,529,Morning,0
1926,38,Male,Desktop,Food,3,25,106,Night,0
1927,32,Female,Desktop,Food,13,18,499,Afternoon,0
1928,18,Male,Mobile,Fashion,4,18,16,Afternoon,0
1929,29,Male,Tablet,Food,15,13,21,Night,0
1930,24,Female,Tablet,Electronics,13,28,523,Night,0
1931,32,Male,Mobile,Food,13,18,358,Night,0
1932,38,Female,Mobile,Travel,13,17,16,Morning,0
1933,36,Female,Desktop,Electronics,13,13,509,Afternoon,1
1934,46,Male,Desktop,Food,18,28,484,Afternoon,1
1935,42,Female,Tablet,Travel,2,12,533,Night,1
1936,50,Female,Mobile,Travel,16,3,66,Morning,0
1937,49,Female,Desktop,Travel,13,22,599,Night,0
1938,52,Female,Tablet,Food,9,7,595,Morning,0
1939,55,Male,Tablet,Fashion,12,1,242,Afternoon,0
1940,43,Female,Tablet,Travel,3,5,39,Afternoon,0
1941,28,Male,Desktop,Fashion,10,21,376,Morning,0
1942,52,Female,Desktop,Electronics,14,1,65,Afternoon,0
1943,25,Female,Mobile,Fashion,14,4,19,Afternoon,0
1944,31,Female,Mobile,Fashion,1,26,156,Night,0
1945,27,Male,Tablet,Fashion,10,1,373,Morning,0
1946,19,Male,Tablet,Fashion,1,13,262,Afternoon,0
1947,26,Male,Desktop,Fashion,4,14,262,Afternoon,0
1948,20,Female,Desktop,Electronics,12,15,452,Morning,0
1949,38,Female,Mobile,Electronics,0,17,349,Afternoon,1
1950,43,Female,Mobile,Fashion,6,12,525,Morning,1
1951,25,Female,Mobile,Fashion,6,7,362,Morning,0
1952,19,Male,Desktop,Travel,9,23,332,Night,1
1953,23,Female,Tablet,Electronics,5,19,149,Morning,0
1954,45,Male,Mobile,Food,19,23,454,Night,0
1955,46,Female,Mobile,Electronics,11,3,104,Afternoon,0
1956,43,Male,Desktop,Food,12,18,562,Morning,1
1957,42,Male,Mobile,Travel,10,26,429,Night,0
1958,29,Female,Tablet,Fashion,17,4,523,Morning,0
1959,22,Female,Desktop,Travel,1,26,159,Afternoon,0
1960,51,Male,Mobile,Fashion,15,3,562,Night,1
1961,54,Female,Mobile,Electronics,1,12,360,Night,0
1962,32,Female,Desktop,Fashion,18,23,125,Night,0
1963,53,Male,Desktop,Food,5,28,246,Afternoon,0
1964,32,Male,Mobile,Food,0,12,279,Night,1
1965,40,Male,Tablet,Travel,10,17,300,Afternoon,0
1966,23,Male,Desktop,Electronics,17,6,443,Afternoon,0
1967,38,Female,Tablet,Food,9,15,18,Morning,0
1968,40,Male,Mobile,Travel,17,2,484,Afternoon,0
1969,33,Male,Tablet,Electronics,0,8,531,Night,0
1970,32,Male,Mobile,Electronics,18,14,546,Night,0
1971,42,Female,Mobile,Travel,15,5,20,Afternoon,1
1972,53,Male,Mobile,Food,6,3,336,Afternoon,0
1973,28,Female,Mobile,Food,14,10,285,Morning,1
1974,32,Male,Tablet,Travel,0,7,379,Morning,1
1975,21,Male,Mobile,Food,8,11,499,Night,0
1976,38,Female,Mobile,Travel,1,15,354,Afternoon,0
1977,30,Male,Tablet,Food,16,2,377,Night,1
1978,39,Male,Desktop,Food,9,5,320,Afternoon,0
1979,36,Female,Tablet,Travel,5,11,494,Night,0
1980,51,Male,Tablet,Travel,4,8,24,Night,0
1981,31,Male,Tablet,Food,7,13,13,Night,0
1982,21,Male,Mobile,Travel,7,11,385,Afternoon,0
1983,44,Male,Mobile,Food,4,17,378,Morning,1
1984,46,Female,Mobile,Fashion,11,15,474,Morning,1
1985,45,Male,Desktop,Electronics,6,1,542,Afternoon,0
1986,52,Female,Mobile,Electronics,12,19,146,Morning,0
1987,25,Male,Desktop,Food,12,16,372,Night,0
